time,lon,lat,tmp,dtr,pre,vap,wet,cld,frs,pet
2016-07-16,-75.75,57.75,11.0,8.900001,52.4,10.7,11.889999,67.5,2.6,2.5
2014-08-16,62.25,65.75,10.5,10.8,51.0,9.8,13.42,70.4,5.23,2.1000001
2018-07-16,-23.25,76.75,3.0,6.1,18.800001,5.8,7.2,60.7,18.19,1.9
2015-09-16,53.75,73.75,3.2,5.1,34.3,7.0,14.57,91.5,15.54,0.5
2016-01-16,5.25,60.25,-0.1,2.9,174.7,5.1,20.84,67.9,22.01,0.3
2013-03-16,19.25,-6.75,24.300001,10.900001,207.0,23.6,14.23,87.9,0.0,2.8
2011-03-16,68.75,40.25,11.0,14.2,76.6,7.6,6.27,45.8,7.8399997,2.9
2011-12-16,111.25,1.25,26.7,8.8,505.9,30.4,31.0,80.200005,0.0,2.8
2012-02-15,-45.25,-10.25,25.1,10.400001,100.1,24.0,15.969999,84.9,0.0,3.3
2014-08-16,25.75,-26.75,14.2,17.9,21.4,7.7000003,2.2,16.7,4.8399997,3.5
2013-11-16,-72.75,69.75,-21.5,6.1,23.0,0.90000004,7.41,58.8,30.0,0.1
2016-03-16,41.25,61.25,-3.4,8.3,15.0,3.8,8.429999,74.1,28.55,0.7
2016-06-16,84.75,52.75,18.5,13.6,73.700005,13.2,11.69,55.8,0.0,4.4
2013-07-16,-52.75,-24.25,15.8,12.1,64.4,14.0,5.64,50.5,0.01,2.0
2012-01-16,75.75,30.75,12.5,12.7,31.7,10.400001,2.05,42.100002,3.22,1.5
2014-07-16,31.25,-27.25,14.8,15.2,11.5,9.8,1.8499999,18.4,1.78,2.7
2014-05-16,-21.25,76.75,-6.7000003,7.1,9.3,2.7,7.3999996,53.2,30.17,1.2
2012-05-16,122.75,-17.25,23.7,14.900001,0.5,11.8,0.04,13.900001,0.0,5.4
2019-11-16,43.75,8.75,20.300001,14.2,54.100002,18.6,3.75,29.5,0.0,3.9
2020-08-16,121.75,53.75,14.400001,11.3,118.3,12.8,16.57,88.8,0.32999998,2.1000001
2014-07-16,-108.75,57.75,17.4,12.1,75.1,13.7,13.98,57.5,0.0,3.8
2017-03-16,27.25,24.25,18.2,17.800001,1.5,6.2000003,0.16,25.4,0.11,5.2000003
2013-12-16,77.25,12.75,22.4,10.8,3.4,18.5,0.48999998,27.0,0.0,3.7
2019-08-16,87.25,63.25,16.6,11.400001,82.8,13.7,15.19,71.6,0.0,2.6000001
2012-10-16,159.75,68.25,-6.5,8.3,17.5,3.7,14.889999,80.700005,30.34,0.1
2017-12-16,82.25,67.75,-16.300001,6.7000003,57.2,1.6,24.46,85.0,31.0,0.0
2012-09-16,69.25,60.75,10.2,8.900001,128.7,10.2,15.7,74.4,3.78,1.3000001
2014-01-16,-135.25,58.75,0.8,6.0,164.6,4.6,19.77,70.0,23.21,0.6
2015-10-16,84.75,21.25,27.6,10.400001,39.7,24.800001,3.05,48.3,0.0,3.8
2018-02-15,47.25,-20.25,20.4,9.0,223.8,17.5,28.0,75.4,0.0,3.3
2014-01-16,3.75,20.75,19.1,15.0,0.90000004,6.0,0.12,34.600002,0.0,4.1
2012-12-16,135.25,-15.75,31.300001,12.6,103.3,22.1,8.179999,60.4,0.0,5.7000003
2014-12-16,79.25,17.75,22.5,12.8,3.6000001,16.1,0.14999999,19.300001,0.0,3.4
2015-05-16,86.25,56.25,13.0,13.1,63.5,7.9,16.21,61.9,2.75,3.6000001
2020-02-15,115.25,1.25,25.800001,10.5,242.8,26.7,17.63,62.7,0.0,3.7
2017-12-16,138.25,-17.75,31.4,12.7,92.1,18.4,7.18,43.100002,0.0,6.9
2020-07-16,158.75,53.75,9.8,5.6,56.4,10.3,13.559999,87.200005,2.04,1.9
2019-11-16,-55.25,-5.25,26.9,10.2,161.90001,30.1,10.929999,90.1,0.0,2.8
2017-11-16,-67.75,-54.75,5.8,7.6,31.5,7.0,15.28,70.1,12.19,2.1000001
2018-12-16,-75.25,69.75,-25.0,7.0,7.4,0.6,4.12,47.4,31.0,0.1
2012-01-16,141.25,64.25,-41.9,6.9,5.2000003,0.3,7.72,59.0,31.0,0.0
2012-08-16,127.75,-30.75,12.8,17.4,14.8,6.6,4.25,38.100002,7.3799996,4.2000003
2014-11-16,133.75,71.25,-30.7,6.7000003,6.3,0.3,11.01,64.4,30.0,0.0
2013-11-16,-21.75,80.75,-27.1,7.4,25.1,0.5,8.57,46.3,30.0,0.1
2018-10-16,-70.25,-12.75,26.0,11.7,344.5,22.300001,8.44,61.100002,0.0,4.5
2012-08-16,92.25,46.75,9.900001,12.8,70.9,6.2000003,13.679999,36.5,8.79,3.4
2013-04-16,-9.25,6.25,26.6,10.1,88.700005,28.5,8.54,67.5,0.0,3.5
2012-09-16,-98.25,55.75,8.900001,12.900001,45.2,8.5,10.59,57.7,10.929999,1.9
2011-08-16,-65.25,67.75,5.1,4.5,9.1,7.5,4.9,76.6,10.2699995,1.2
2019-01-16,6.75,16.25,21.1,15.3,0.0,5.0,0.0,14.0,0.0,5.4
2013-09-16,-115.75,32.25,25.7,16.1,2.2,20.9,0.35999998,33.8,0.0,5.3
2019-06-16,-94.75,76.25,-0.90000004,4.4,12.0,4.1,7.5499997,71.3,23.48,1.7
2014-02-15,88.75,55.25,-20.0,11.2,23.800001,1.2,10.82,56.3,28.0,0.1
2013-10-16,-44.75,-13.75,26.5,11.900001,69.4,19.4,12.54,67.9,0.0,4.6
2012-06-16,92.75,72.25,7.6,8.0,24.6,8.5,11.25,80.0,8.2699995,2.1000001
2011-07-16,-56.75,50.25,14.1,9.400001,127.9,13.0,15.589999,68.6,0.08,2.9
2014-06-16,175.25,66.75,3.9,7.2000003,28.2,6.3,9.559999,84.700005,16.58,1.8000001
2012-06-16,69.25,72.25,4.3,5.4,49.100002,8.1,20.21,82.8,13.21,1.1
2020-12-16,47.75,56.75,-10.0,5.1,22.9,2.7,16.07,85.700005,30.88,0.1
2020-05-16,51.75,51.75,17.2,17.5,32.8,9.3,9.7,39.0,0.52,5.2000003
2016-06-16,38.25,11.75,17.9,12.6,162.3,12.7,13.91,57.5,0.0,3.6000001
2012-10-16,-118.25,48.25,7.1,12.6,50.4,6.8,11.96,66.0,15.79,1.5
2012-06-16,24.25,-14.25,17.800001,19.4,0.7,11.5,0.01,40.0,0.79999995,2.7
2018-08-16,91.25,56.75,16.5,15.2,58.3,12.8,12.4,52.5,0.28,3.0
2016-10-16,-6.75,28.25,26.4,13.6,11.2,15.400001,0.71999997,38.5,0.0,4.4
2017-09-16,119.25,-29.25,16.7,14.400001,10.6,7.7000003,5.79,31.9,0.06,4.6
2012-05-16,106.25,28.75,20.4,6.5,211.8,18.4,20.9,83.4,0.0,2.9
2020-10-16,120.75,-31.25,19.1,16.1,4.7000003,8.6,11.059999,34.4,0.0,6.0
2018-09-16,129.25,57.25,4.6,11.3,91.5,5.9,16.39,73.1,20.1,1.3000001
2013-11-16,2.75,21.75,24.2,15.400001,0.3,7.4,0.0,35.9,0.0,4.5
2015-04-16,-76.25,37.75,13.7,12.1,87.200005,9.1,13.11,59.7,1.17,3.8
2015-05-16,122.25,45.25,15.7,12.2,50.4,8.6,9.67,67.9,0.04,4.6
2011-06-16,72.75,48.75,19.7,11.8,58.9,12.2,11.09,48.4,0.0,5.3
2017-08-16,21.75,49.75,20.2,13.0,81.3,16.2,9.32,38.3,0.0,4.0
2018-02-15,165.25,66.25,-22.6,8.7,16.6,1.3000001,15.339999,62.5,28.0,0.0
2012-08-16,-78.25,39.25,23.7,13.2,75.6,19.5,12.07,63.7,0.0,4.2000003
2015-10-16,152.75,-31.25,19.5,12.900001,57.3,13.400001,10.28,41.4,0.0,4.8
2013-09-16,117.75,-32.75,13.2,10.8,66.9,9.8,18.35,54.7,1.0699999,2.9
2012-10-16,19.75,-34.75,15.900001,6.9,45.3,13.900001,13.2,55.8,0.0,3.2
2016-06-16,144.75,72.75,4.2000003,11.400001,12.5,4.6,8.03,73.9,21.07,2.8
2013-05-16,-110.25,46.25,10.0,14.6,106.4,6.7000003,14.78,67.8,10.78,3.7
2020-06-16,-84.75,53.25,11.1,11.3,75.5,10.6,10.76,64.0,4.31,2.8
2011-06-16,98.75,-1.25,26.800001,7.3,231.6,27.1,12.99,61.3,0.0,3.6000001
2013-11-16,60.75,44.75,5.0,12.5,7.5,5.7000003,4.46,50.8,20.59,1.3000001
2011-12-16,-6.75,39.25,9.400001,9.400001,11.3,8.900001,5.89,39.9,6.06,1.2
2020-08-16,8.25,19.25,30.5,11.8,37.600002,22.6,6.7999997,30.5,0.0,6.4
2020-11-16,84.25,27.75,19.4,14.2,9.900001,16.7,0.42,38.8,0.0,2.0
2012-01-16,142.25,65.25,-44.8,6.7000003,5.8,0.3,8.32,58.4,31.0,0.0
2017-03-16,24.25,-18.75,25.4,11.0,81.200005,25.4,7.41,62.8,0.0,3.6000001
2020-08-16,-92.25,36.75,23.800001,12.6,134.7,21.1,8.55,51.5,0.0,4.5
2016-07-16,33.25,18.75,34.8,14.6,10.0,12.900001,1.04,38.8,0.0,8.1
2012-12-16,73.25,38.25,-18.5,9.0,79.1,0.3,8.87,59.600002,31.0,0.5
2015-10-16,-78.25,72.75,-14.1,6.4,28.1,1.6,13.78,66.4,31.0,0.2
2020-03-16,121.75,-23.25,29.300001,14.8,32.7,16.0,6.0099998,33.100002,0.0,7.2000003
2013-11-16,81.25,28.25,20.800001,14.2,0.90000004,15.7,0.19999999,20.9,0.0,2.3
2014-03-16,-117.25,57.75,-10.8,15.0,14.3,1.7,4.83,56.4,31.0,0.8
2017-12-16,75.75,58.75,-14.0,7.2000003,34.600002,2.0,11.38,69.3,31.0,0.0
2014-02-15,29.25,-8.75,22.800001,9.3,183.3,22.2,15.98,82.5,0.0,2.9
2018-08-16,175.75,68.25,4.8,8.3,31.800001,6.6,12.2,75.6,16.06,1.6
2018-08-16,141.75,65.25,6.1,14.400001,76.6,5.7000003,10.73,65.9,20.77,2.1000001
2015-01-16,-39.25,66.75,-21.1,8.2,57.600002,0.6,13.48,63.8,31.0,0.2
2011-09-16,56.75,80.25,-0.3,3.7,27.5,5.3,13.059999,97.200005,22.46,0.4
2018-01-16,76.25,17.75,23.6,14.7,0.8,14.7,0.099999994,13.900001,0.0,4.1
2015-03-16,-155.75,70.25,-22.1,8.7,15.3,0.7,6.58,56.3,31.0,0.2
2012-11-16,51.25,32.75,9.900001,11.400001,47.600002,6.8,9.25,40.9,6.92,1.5
2011-10-16,-104.25,46.25,9.400001,16.0,38.600002,7.3,6.54,58.9,14.19,2.5
2019-10-16,104.75,77.75,-7.3,6.2000003,12.900001,2.2,16.119999,89.8,30.21,0.6
2017-08-16,36.25,-4.25,19.9,9.8,2.0,16.1,2.9299998,63.8,0.0,3.5
2019-05-16,93.25,45.25,11.0,13.6,16.9,5.5,5.23,44.100002,7.1499996,4.1
2019-08-16,-115.25,36.25,31.6,15.900001,0.4,13.2,0.0,28.800001,0.0,8.900001
2015-02-15,-76.25,-4.75,26.9,10.5,178.6,28.2,15.53,82.5,0.0,3.4
2020-09-16,118.25,42.75,12.8,11.5,104.6,9.5,10.45,40.0,1.8399999,2.9
2020-08-16,-55.75,-27.25,19.1,13.1,31.6,15.6,4.7,34.2,0.0,3.2
2020-01-16,-111.75,25.25,19.300001,14.1,2.5,16.800001,0.25,55.9,0.0,2.4
2012-10-16,57.75,75.25,-6.2000003,5.1,31.6,4.0,16.55,93.8,29.369999,0.0
2018-02-15,38.75,50.75,-7.4,5.9,39.2,3.5,13.13,78.5,27.289999,0.2
2016-04-16,107.75,35.25,13.900001,10.3,36.0,8.5,8.71,57.8,0.32,3.3
2013-03-16,85.75,62.75,-16.1,13.900001,29.2,1.5,17.619999,55.9,31.0,0.3
2017-07-16,-66.75,1.75,27.5,9.3,356.1,30.7,23.82,77.200005,0.0,2.9
2013-07-16,58.25,51.25,21.0,21.2,85.3,12.3,7.6,28.2,0.0,6.1
2018-02-15,90.75,45.75,-12.7,14.1,2.1000001,2.0,1.76,26.2,28.0,0.4
2017-12-16,44.25,-18.75,27.5,8.400001,224.8,29.300001,13.059999,54.100002,0.0,4.6
2015-10-16,175.25,-38.75,11.6,9.900001,78.6,11.2,14.08,69.1,2.45,2.3
2016-05-16,-107.75,29.25,15.7,22.300001,8.5,6.0,2.1699998,47.3,6.27,5.8
2015-07-16,-111.75,61.25,15.3,11.5,46.2,12.0,9.719999,60.5,0.04,3.5
2018-01-16,120.75,51.25,-28.9,14.2,4.9,0.4,5.1099997,32.7,31.0,0.1
2018-01-16,106.75,27.75,3.4,4.2000003,31.300001,6.5,18.98,83.8,14.45,0.90000004
2013-03-16,11.25,12.25,32.100002,18.300001,0.2,9.3,0.0,39.8,0.0,8.3
2016-12-16,54.75,46.75,-6.5,10.5,24.5,3.6000001,8.29,75.9,30.699999,0.2
2013-06-16,-137.25,66.75,13.2,13.2,37.7,8.3,9.969999,59.5,2.51,3.9
2019-07-16,35.75,61.75,14.6,9.0,86.200005,12.3,20.039999,76.5,0.0,2.8
2016-12-16,112.25,34.25,5.0,9.900001,22.7,5.6,4.69,41.2,17.66,1.2
2013-03-16,113.25,70.75,-27.300001,9.8,4.6,0.6,2.95,50.9,31.0,0.1
2011-10-16,-48.75,67.25,-13.3,7.0,64.9,1.5,13.389999,62.600002,31.0,0.3
2019-12-16,72.75,49.25,-7.8,7.0,20.0,2.8,7.35,66.6,30.55,0.3
2020-11-16,-102.25,35.25,10.7,16.800001,7.6,7.4,2.3999999,42.7,11.429999,3.0
2017-09-16,-81.25,33.75,24.0,13.0,111.700005,21.300001,6.39,54.7,0.0,3.9
2011-08-16,80.75,19.75,26.800001,6.5,455.2,29.1,19.34,78.0,0.0,3.3
2013-03-16,150.75,61.25,-20.800001,10.6,8.400001,1.1,13.69,59.100002,31.0,0.2
2020-04-16,129.75,33.25,13.2,8.8,110.9,9.400001,9.88,46.600002,0.32,3.3
2020-04-16,-2.75,22.75,28.7,16.2,0.3,8.6,0.0,35.0,0.0,7.0
2011-10-16,67.75,62.75,1.7,5.9,36.100002,6.3,13.049999,74.5,21.27,0.3
2015-08-16,19.75,27.25,29.4,13.6,0.0,16.800001,0.0,3.8,0.0,7.3
2012-08-16,-57.25,-19.25,25.4,12.400001,1.8000001,19.5,0.75,35.3,0.0,4.3
2018-03-16,44.25,24.75,23.4,13.6,44.8,9.2,3.6,23.5,0.0,6.2000003
2013-07-16,58.75,45.75,27.0,17.2,8.2,14.900001,3.77,27.800001,0.0,7.5
2016-11-16,-175.75,65.75,-6.9,4.3,26.800001,3.5,14.299999,83.200005,28.599998,0.0
2011-10-16,21.75,-1.75,24.7,10.5,224.40001,25.300001,15.29,81.3,0.0,2.9
2018-05-16,-63.75,-2.75,26.9,7.4,303.30002,32.4,26.39,93.0,0.0,2.2
2013-01-16,174.25,65.75,-25.0,7.5,11.3,0.6,9.61,59.600002,31.0,0.1
2012-06-16,-63.25,-23.25,17.5,12.3,4.9,15.400001,4.08,50.100002,0.0,1.9
2011-11-16,142.25,-29.25,26.7,13.6,11.8,9.7,4.0499997,24.0,0.0,8.5
2019-09-16,89.25,37.75,5.4,15.7,0.2,4.5,0.77,51.0,22.8,2.7
2014-12-16,89.75,70.25,-22.0,7.8,44.7,1.1,26.55,76.3,31.0,0.0
2020-07-16,-100.75,75.75,3.4,5.3,20.1,5.6,8.059999,71.3,15.79,2.0
2018-08-16,90.75,63.25,12.5,12.1,98.4,10.3,20.47,77.700005,2.75,2.2
2016-08-16,141.75,60.75,8.1,10.0,91.3,8.8,16.8,78.9,9.7699995,1.7
2013-07-16,-66.75,-0.25,25.1,8.2,251.40001,28.1,23.65,71.9,0.0,2.7
2018-10-16,122.75,58.25,-2.4,8.1,22.800001,4.3,13.849999,80.6,27.67,0.4
2020-09-16,-61.25,-13.75,28.0,13.6,14.400001,24.0,2.1499999,60.0,0.0,5.0
2014-01-16,114.75,69.25,-43.3,4.3,10.2,0.1,11.7699995,77.5,31.0,0.0
2018-10-16,-133.75,60.25,1.9,9.2,12.400001,5.6,10.62,70.0,23.8,0.7
2020-09-16,-67.25,-34.75,15.400001,16.6,10.5,8.6,1.39,26.6,1.8399999,3.8
2012-07-16,78.25,24.25,28.300001,8.0,331.4,31.1,14.19,81.0,0.0,3.6000001
2018-08-16,112.75,72.25,11.0,9.900001,34.3,9.7,11.34,71.700005,3.3899999,2.1000001
2019-12-16,-108.75,46.25,-1.6,10.5,8.6,3.7,2.75,70.8,28.01,1.0
2018-01-16,39.75,-6.25,27.6,7.5,28.0,28.9,7.52,63.8,0.0,4.2000003
2019-09-16,-157.25,61.25,9.6,7.7000003,115.0,9.400001,20.31,78.700005,3.78,1.4
2014-02-15,-100.25,51.25,-19.5,12.0,15.0,0.6,8.69,57.3,28.0,0.5
2012-07-16,-41.25,-6.75,26.800001,13.2,0.4,17.800001,1.0699999,48.2,0.0,4.8
2019-10-16,61.75,66.25,-2.2,5.8,75.200005,5.1,21.439999,83.9,26.39,0.1
2016-11-16,69.25,63.25,-18.6,6.6,28.2,1.4,13.38,75.200005,30.0,0.0
2013-05-16,-77.75,-3.75,24.7,11.6,477.1,26.2,18.44,76.700005,0.0,3.0
2016-05-16,80.25,64.75,0.6,9.8,53.3,4.7000003,17.039999,83.5,25.57,1.6
2011-01-16,-117.25,69.75,-27.4,7.7000003,5.6,0.4,4.75,46.3,31.0,0.1
2020-06-16,-34.75,81.25,-4.7000003,8.1,0.2,3.6000001,5.39,71.3,28.42,1.3000001
2018-10-16,74.75,70.75,-2.9,3.9,49.3,5.2000003,24.97,88.0,26.189999,0.0
2018-07-16,-46.75,75.75,-10.8,7.7000003,28.6,2.3,10.929999,80.0,31.0,0.90000004
2018-04-16,93.75,69.75,-16.1,11.1,32.2,1.6,15.78,64.4,30.0,0.4
2014-03-16,-97.25,49.25,-10.400001,13.1,28.0,2.4,6.91,55.4,31.0,0.6
2019-05-16,41.75,27.25,28.4,14.2,13.6,6.8,0.83,25.300001,0.0,8.3
2014-04-16,60.75,52.25,4.3,17.1,17.0,4.3,6.0499997,34.7,24.75,2.9
2015-12-16,21.25,37.75,10.3,8.900001,16.4,10.6,2.6799998,51.7,3.73,0.90000004
2011-08-16,6.75,36.25,25.6,14.8,4.0,17.5,0.81,24.6,0.0,5.6
2019-04-16,133.25,-32.25,19.2,14.7,15.2,11.3,1.63,46.3,0.0,4.3
2015-07-16,-139.25,63.25,14.6,13.0,53.5,11.7,13.49,76.700005,0.83,3.1000001
2014-02-15,-38.75,71.25,-37.9,10.3,25.300001,0.5,14.17,61.5,28.0,0.0
2015-11-16,89.25,39.25,4.2000003,12.6,0.1,4.4,0.08,43.9,22.34,1.2
2018-05-16,-89.75,18.75,28.4,12.7,115.6,27.300001,6.15,54.0,0.0,5.2000003
2018-10-16,160.75,57.25,1.4,7.0,49.600002,5.5,12.95,74.6,23.09,0.7
2015-08-16,20.75,-28.25,16.5,19.800001,6.6,7.3,1.3,13.6,2.6,4.0
2020-07-16,-92.25,76.25,3.8,5.6,21.800001,5.9,8.86,72.5,15.259999,2.0
2012-12-16,149.75,-9.75,26.7,7.8,215.2,26.800001,16.27,63.8,0.0,4.2000003
2011-10-16,100.75,35.75,3.0,15.0,24.6,4.4,10.11,46.9,25.779999,1.7
2012-04-16,86.75,59.25,2.1000001,11.0,34.8,4.3,11.9,67.9,23.8,1.7
2012-03-16,35.75,62.75,-5.4,8.900001,40.0,3.2,13.719999,71.1,29.98,0.6
2012-02-15,-27.75,69.75,-19.9,7.5,53.100002,1.4,13.929999,66.5,29.0,0.0
2019-10-16,-23.25,82.75,-19.7,6.9,1.7,1.0,8.65,53.8,31.0,0.1
2012-06-16,-62.75,7.75,25.6,8.5,103.700005,26.6,15.95,56.600002,0.0,3.7
2019-08-16,40.75,48.25,22.2,12.2,25.0,13.0,7.02,32.600002,0.0,5.1
2019-03-16,-102.25,44.25,-2.1000001,12.6,30.6,4.1,9.63,71.0,29.109999,1.2
2016-03-16,120.25,55.25,-11.3,17.5,13.5,2.0,5.5699997,63.0,31.0,0.6
2018-05-16,9.75,51.75,16.0,12.2,38.3,11.8,7.2599998,48.100002,0.0,3.8
2015-05-16,97.75,69.25,-5.4,8.6,22.5,3.2,10.9,70.5,29.88,1.1
2015-03-16,23.75,46.25,6.3,11.3,47.0,6.7000003,15.71,66.0,16.06,1.6
2012-01-16,82.75,56.75,-19.9,6.9,7.9,1.4,7.5099998,63.3,31.0,0.0
2019-03-16,31.25,48.75,4.6,9.6,17.800001,5.7000003,6.91,59.100002,18.449999,1.6
2012-05-16,-94.75,40.75,19.4,14.0,82.0,13.8,10.03,55.600002,0.0,5.0
2011-03-16,8.75,42.75,10.8,6.4,115.5,8.900001,14.46,56.5,1.31,2.2
2020-05-16,79.75,29.25,25.6,11.7,77.8,15.400001,6.24,29.9,0.0,6.0
2015-05-16,-89.75,72.75,-10.1,7.1,11.2,2.1000001,6.87,62.5,30.99,0.90000004
2020-12-16,97.75,44.25,-15.1,13.5,0.5,1.8000001,2.3,24.1,31.0,0.1
2016-04-16,134.75,-22.75,23.7,16.300001,19.7,9.7,2.3799999,27.5,0.0,5.8
2014-01-16,85.25,36.25,-19.2,17.300001,0.1,0.6,3.47,42.100002,31.0,0.6
2014-06-16,57.25,33.25,31.4,15.7,0.4,10.3,0.64,42.5,0.0,8.0
2018-11-16,114.75,48.25,-7.3,11.7,0.8,2.3,1.48,30.0,29.96,0.6
2016-03-16,120.25,33.75,9.400001,8.8,25.9,7.4,6.75,55.100002,5.43,2.6000001
2013-11-16,99.75,23.75,15.400001,13.6,10.0,12.900001,2.6699998,30.1,0.44,2.4
2011-12-16,16.25,53.75,1.5,3.9,76.0,6.2000003,22.42,83.0,19.24,0.2
2019-11-16,-132.75,61.75,-12.1,9.400001,17.6,2.7,11.259999,69.0,30.0,0.0
2016-07-16,57.75,51.75,20.300001,20.800001,65.700005,13.7,7.79,20.2,0.0,5.9
2011-03-16,129.75,-18.25,26.0,10.2,319.0,15.2,15.4,55.7,0.0,4.9
2019-10-16,106.25,47.75,1.4,14.1,13.900001,3.3,4.06,32.7,26.96,1.5
2018-07-16,-43.25,-9.25,25.7,13.3,0.3,16.5,0.84,34.4,0.0,4.7000003
2015-01-16,-83.25,51.75,-22.5,12.900001,48.2,1.0,7.3799996,62.4,31.0,0.1
2014-03-16,27.75,-16.25,23.2,11.400001,82.4,21.5,9.139999,61.3,0.0,3.5
2018-04-16,48.25,59.25,3.0,9.3,39.2,4.7000003,14.099999,64.0,21.539999,1.8000001
2016-09-16,142.25,-23.25,21.0,13.0,14.5,7.9,2.73,50.0,0.0,5.7000003
2012-11-16,142.25,74.75,-18.4,7.7000003,5.7000003,1.2,13.0,66.3,30.0,0.0
2018-08-16,20.25,66.25,12.400001,10.900001,93.200005,11.6,19.89,69.3,2.04,2.1000001
2013-11-16,118.75,-24.75,28.7,16.4,6.5,10.5,5.7999997,22.0,0.0,8.900001
2020-08-16,41.25,36.25,32.0,16.4,0.0,15.8,7.89,6.0,0.0,8.1
2018-09-16,57.25,26.75,33.7,9.8,0.8,28.7,0.14999999,36.5,0.0,6.1
2018-02-15,101.75,59.25,-22.9,19.800001,15.2,0.90000004,7.5299997,58.8,28.0,0.1
2019-09-16,101.25,59.25,7.9,15.1,45.100002,8.400001,14.849999,63.9,16.32,1.4
2016-04-16,-47.25,-6.75,28.5,8.900001,63.7,29.5,16.5,76.1,0.0,3.2
2011-07-16,-82.25,39.25,25.800001,12.1,87.0,23.1,11.69,63.600002,0.0,4.6
2019-03-16,113.75,63.25,-14.5,14.7,11.8,1.7,10.11,53.7,31.0,0.3
2011-10-16,109.25,61.75,-2.7,7.8,29.7,4.7000003,15.71,90.9,27.76,0.2
2011-06-16,91.25,53.25,20.4,14.6,75.8,13.6,12.389999,57.3,0.0,4.4
